x,y,orientation,condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,.stepSize,.intensity,image_name,global_start_time,global_end_time,pressKey,pressRT,releaseRT,image_started,image_ended,name,globalTime,fixation_dur,cue_dur,stimulation_dur,post_fixation,opacity,orientationResponse_pressKey,orientationResponse_pressRT,orientationResponse_releaseRT,.response,locationResponse_pressKey,locationResponse_pressRT,locationResponse_releaseRT,pasResponse_pressKey,pasResponse_pressRT,pasResponse_releaseRT,finalOpacity,postLoc,postOri,ID,frameRate,
77,-77,0,centralcue,1,46,110,25,,,,,,,,,,,session,1749.3830166000407,120.0,6.0,2.0,72.0,0.02438922240000001,0,0.33842440019361675,0.5549565001856536,,4,0.9740681999828666,1.1728346000891179,6,0.31889900006353855,0.4181550999637693,,72.0,54.0,1905_1145,60.0,
-77,-77,0,nocue,1,47,111,61,,,,,,,,,,,session,1757.9003556000534,138.0,6.0,2.0,72.0,0.02438922240000001,0,0.42432780005037785,0.6078269998542964,,3,1.4663537999149412,1.5659362999722362,1,0.28369980002753437,0.4173411000519991,,63.0,54.0,1905_1145,60.0,
-77,-77,0,nocue,1,47,111,61,,,materials/instructions\12_break.png,1766.6679624000099,1780.0952620999888,0,13.3251859000884,13.425099499989301,0.02300609997473657,13.43622209993191,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
-77,-77,90,nocue,1,48,112,63,,,,,,,,,,,session,1780.109962800052,138.0,6.0,2.0,72.0,0.02438922240000001,6,0.4615605999715626,0.6281137999612838,,3,0.670953799970448,0.8374452001880854,6,0.4504335999954492,0.551226600073278,,57.0,63.0,1905_1145,60.0,
77,77,-45,centralcue,1,49,113,16,,,,,,,,,,,session,1788.3378008999862,144.0,6.0,2.0,72.0,0.02438922240000001,1,1.563550400082022,1.7593817999586463,,5,0.9104743998032063,1.0287840999662876,6,0.9529594997875392,1.034165499964729,,51.0,60.0,1905_1145,60.0,
-77,77,0,centralcue,1,50,114,21,,,,,,,,,,,session,1798.332041400019,114.0,6.0,2.0,72.0,0.02438922240000001,6,0.11128610000014305,0.2291137999854982,,5,2.6955198999494314,2.880704900017008,0,0.13755639991723,0.2378569000866264,,69.0,69.0,1905_1145,60.0,
77,-77,45,nocue,1,51,115,58,,,,,,,,,,,session,1807.8380090000574,114.0,6.0,2.0,72.0,0.02438922240000001,7,1.2103454999160022,1.4100297999102622,,4,0.3648918999824673,0.4147073000203818,1,0.3098820000886917,0.4435187999624759,,51.0,54.0,1905_1145,60.0,
77,-77,-45,allcue,1,52,116,8,,,,,,,,,,,session,1815.7026007999666,150.0,6.0,2.0,72.0,0.02438922240000001,1,0.9124763000290841,1.1119341000448912,,4,0.3279430998954922,0.4945733000058681,6,0.2987569998949766,0.3963738998863846,,72.0,48.0,1905_1145,60.0,
-77,-77,-45,locationcue,1,53,117,44,,,,,,,,,,,session,1824.464379800018,150.0,6.0,2.0,72.0,0.02438922240000001,1,1.0942708000075072,1.261638999916613,,3,0.32972060004249215,0.4967215000651777,6,0.21834419993683696,0.36668169987387955,,54.0,54.0,1905_1145,60.0,
-77,77,-45,nocue,1,54,118,52,,,,,,,,,,,session,1832.8396309001837,132.0,6.0,2.0,72.0,0.02438922240000001,1,0.9451371999457479,1.1634653001092374,,2,0.6696374998427927,0.8392767000477761,1,0.31721609993837774,0.4502987000159919,,51.0,66.0,1905_1145,60.0,
77,77,0,allcue,1,55,119,1,,,,,,,,,,,session,1841.4659542001318,132.0,6.0,2.0,72.0,0.02438922240000001,0,0.36468810006044805,0.5818072999827564,,5,0.9793396999593824,1.129941799910739,1,0.2868132998701185,0.38439779984764755,,54.0,72.0,1905_1145,60.0,
-77,77,-45,centralcue,1,56,120,20,,,,,,,,,,,session,1849.8172433001455,114.0,6.0,2.0,72.0,0.02438922240000001,1,0.4981825998984277,0.6476812998298556,,2,0.4309207999613136,0.6136433999054134,6,0.8112610999960452,0.9115446999203414,,72.0,51.0,1905_1145,60.0,
-77,-77,0,allcue,1,57,121,13,,,,,,,,,,,session,1857.8747394001111,120.0,6.0,2.0,72.0,0.02438922240000001,0,0.45887949992902577,0.6931141999084502,,3,0.8635708000510931,1.0744480001740158,6,1.4359478000551462,1.6197186999488622,,66.0,72.0,1905_1145,60.0,
-77,77,-45,allcue,1,58,122,4,,,,,,,,,,,session,1868.1164569000248,126.0,6.0,2.0,72.0,0.02438922240000001,1,0.3900377999525517,0.6090777998324484,,2,0.32272469997406006,0.5231855001766235,6,0.3997984000016004,0.583484899951145,,60.0,54.0,1905_1145,60.0,
77,77,45,locationcue,1,59,123,34,,,,,,,,,,,session,1875.7903361001518,132.0,6.0,2.0,72.0,0.02438922240000001,7,0.9800044998992234,1.1207540999166667,,5,0.484696899773553,0.6112455998081714,7,0.35269280010834336,0.5201350999996066,,57.0,51.0,1905_1145,60.0,
77,-77,-45,centralcue,1,60,124,24,,,,,,,,,,,session,1884.0696725000162,132.0,6.0,2.0,72.0,0.02438922240000001,1,0.8472136000636965,0.9975737000349909,,4,0.4292185001540929,0.6288056001067162,6,0.2983450999017805,0.43189849983900785,,72.0,57.0,1905_1145,60.0,
77,-77,0,locationcue,1,61,125,41,,,,,,,,,,,session,1892.4513679000083,132.0,6.0,2.0,72.0,0.02438922240000001,0,0.3257313999347389,0.5593246999196708,,4,1.1044042001012713,1.2872274999972433,7,0.06337449979037046,0.2152019999921322,,57.0,69.0,1905_1145,60.0,
-77,-77,90,locationcue,1,62,126,47,,,,,,,,,,,session,1900.7588967001066,132.0,6.0,2.0,72.0,0.02438922240000001,6,0.3279422998894006,0.5138177999760956,,3,0.8226093000266701,1.034925599815324,6,0.4005102999508381,0.5167984999716282,,69.0,69.0,1905_1145,60.0,
77,-77,45,locationcue,1,63,127,42,,,,,,,,,,,session,1909.766415100079,108.0,6.0,2.0,72.0,0.02438922240000001,7,0.4635449000634253,0.6482752000447363,,4,1.1778096000198275,1.3775037999730557,6,0.604233699850738,0.6876107999123633,,69.0,60.0,1905_1145,60.0,
77,-77,45,locationcue,1,63,127,42,,,materials/instructions\12_break.png,1918.4032387000043,1920.3362487000413,0,1.783553299959749,1.9312990000471473,0.019103399943560362,1.9398147999309003,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
77,-77,45,allcue,2,0,128,10,,,,,,,,,,,session,1920.3529750001617,132.0,6.0,2.0,72.0,0.02438922240000001,7,0.6017752999905497,0.7878010999411345,,4,0.1592729000840336,0.3428362999111414,6,0.32955430005677044,0.39589200005866587,,48.0,60.0,1905_1145,60.0,
77,77,-45,locationcue,2,1,129,32,,,,,,,,,,,session,1927.8648031000048,108.0,6.0,2.0,72.0,0.02438922240000001,1,0.5980183000210673,0.7650885998737067,,5,1.0137568998616189,1.1804897000547498,7,0.28341599996201694,0.46900889999233186,,48.0,72.0,1905_1145,60.0,
-77,77,0,centralcue,2,2,130,21,,,,,,,,,,,session,1936.0355635001324,108.0,6.0,2.0,72.0,0.02438922240000001,0,0.31297129997983575,0.4814669000916183,,2,0.8272144999355078,1.028678499860689,6,0.2867906999308616,0.41929639992304146,,54.0,57.0,1905_1145,60.0,
77,77,45,nocue,2,3,131,50,,,,,,,,,,,session,1943.5571161999833,108.0,6.0,2.0,72.0,0.02438922240000001,7,0.8889613000210375,1.0677631001453847,,5,0.48392140003852546,0.6705069001764059,1,0.4183180001564324,0.5183765001129359,,69.0,72.0,1905_1145,60.0,
-77,-77,45,locationcue,2,4,132,46,,,,,,,,,,,session,1951.9366133001167,138.0,6.0,2.0,72.0,0.02438922240000001,7,0.4409692999906838,0.6242164999712259,,3,1.0964945000596344,1.3462745998986065,1,0.29975289991125464,0.4666950998362154,,57.0,48.0,1905_1145,60.0,
77,-77,-45,nocue,2,5,133,56,,,,,,,,,,,session,1960.3699004000518,114.0,6.0,2.0,72.0,0.02438922240000001,1,1.029456399846822,1.181201099883765,,4,0.46318119997158647,0.6289922001305968,1,0.2365061000455171,0.3694215000141412,,63.0,72.0,1905_1145,60.0,
-77,-77,90,allcue,2,6,134,15,,,,,,,,,,,session,1968.6442829000298,144.0,6.0,2.0,72.0,0.02438922240000001,6,0.3377822001930326,0.48788810009136796,,3,0.2597199999727309,0.4748293000739068,1,0.3051529999356717,0.4220904998946935,,48.0,63.0,1905_1145,60.0,
77,77,45,locationcue,2,7,135,34,,,,,,,,,,,session,1976.8539935001172,114.0,6.0,2.0,72.0,0.02438922240000001,7,0.9640603999141604,1.1314360999967903,,5,1.2092291999142617,1.3762821999844164,6,0.3706630999222398,0.4710011000279337,,63.0,69.0,1905_1145,60.0,
77,77,90,locationcue,2,8,136,35,,,,,,,,,,,session,1985.8725032999646,114.0,6.0,2.0,72.0,0.02438922240000001,6,0.3455717999022454,0.48714209999889135,,5,0.3319028001278639,0.5141652000602335,6,0.28048110008239746,0.3935086999554187,,63.0,48.0,1905_1145,60.0,
77,77,-45,allcue,2,9,137,0,,,,,,,,,,,session,1992.9665280000772,120.0,6.0,2.0,72.0,0.02438922240000001,1,0.5319279001560062,0.677966000046581,,5,1.1483227999415249,1.282322800019756,6,0.3529848998878151,0.47191670001484454,,60.0,54.0,1905_1145,60.0,
-77,77,-45,centralcue,2,10,138,20,,,,,,,,,,,session,2001.4211496000644,114.0,6.0,2.0,72.0,0.02438922240000001,1,0.9348337000701576,1.1012746000196785,,2,0.355950600001961,0.5235496000386775,6,0.8353802000638098,0.9687417999375612,,72.0,51.0,1905_1145,60.0,
77,77,-45,nocue,2,11,139,48,,,,,,,,,,,session,2009.8918084001634,138.0,6.0,2.0,72.0,0.02438922240000001,1,0.4325744998641312,0.6268434999510646,,5,0.7251073000952601,0.9086105001624674,6,0.26715790014714,0.41791180009022355,,63.0,66.0,1905_1145,60.0,
77,-77,45,centralcue,2,12,140,26,,,,,,,,,,,session,2018.4168660000432,150.0,6.0,2.0,72.0,0.02438922240000001,7,0.4152892001438886,0.5654365001246333,,4,0.44984289980493486,0.6329598999582231,7,0.28495889995247126,0.43492030003108084,,60.0,51.0,1905_1145,60.0,
77,-77,-45,centralcue,2,13,141,24,,,,,,,,,,,session,2026.336139000021,132.0,6.0,2.0,72.0,0.02438922240000001,1,0.9972814000211656,1.1316133998334408,,4,0.6585401999764144,0.8285832998808473,6,0.08351329993456602,0.21694019995629787,,72.0,69.0,1905_1145,60.0,
-77,77,45,locationcue,2,14,142,38,,,,,,,,,,,session,2035.02695960016,114.0,6.0,2.0,72.0,0.02438922240000001,7,0.572516500018537,0.7547961000818759,,2,0.6583396000787616,0.8722710001748055,6,0.28607930010184646,0.40308080008253455,,51.0,66.0,1905_1145,60.0,
77,77,0,centralcue,2,15,143,17,,,,,,,,,,,session,2043.4029018001165,132.0,6.0,2.0,72.0,0.02438922240000001,0,0.3157315000426024,0.5001040999777615,,5,2.648692699847743,2.815040599787608,7,0.2843681999947876,0.43426140001975,,51.0,54.0,1905_1145,60.0,
77,77,0,centralcue,2,15,143,17,,,materials/instructions\12_break.png,2053.065881300019,2147.2838310000952,0,93.99892930011265,94.21572210011072,0.025915800128132105,94.22291829995811,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
77,77,0,nocue,2,16,144,49,,,,,,,,,,,session,2147.2990688001737,114.0,6.0,2.0,72.0,0.02438922240000001,0,0.3791006999090314,0.6303167999722064,,5,0.849330099998042,1.0819525001570582,1,0.2856538000050932,0.45242180000059307,,66.0,51.0,1905_1145,60.0,
-77,-77,90,centralcue,2,17,145,31,,,,,,,,,,,session,2155.586380700115,96.0,6.0,2.0,72.0,0.02438922240000001,6,0.379234200110659,0.5621879000682384,,3,0.4122200000565499,0.662139399908483,6,0.2827137999702245,0.4004184000659734,,72.0,69.0,1905_1145,60.0,
-77,-77,45,centralcue,2,18,146,30,,,,,,,,,,,session,2163.1255422001705,108.0,6.0,2.0,72.0,0.02438922240000001,7,0.9289142999332398,1.171265099896118,,3,0.0925673998426646,0.30994839989580214,6,0.03372829989530146,0.18132740003056824,,48.0,63.0,1905_1145,60.0,
-77,77,90,locationcue,2,19,147,39,,,,,,,,,,,session,2170.383078600047,138.0,6.0,2.0,72.0,0.02438922240000001,6,0.3299153000116348,0.563867999939248,,2,0.9821055000647902,1.1818499001674354,7,0.2441529999487102,0.46049389988183975,,69.0,66.0,1905_1145,60.0,
-77,77,-45,allcue,2,20,148,4,,,,,,,,,,,session,2179.137936100131,102.0,6.0,2.0,72.0,0.02438922240000001,1,0.5956619000062346,0.7633193000219762,,2,0.7662299000658095,0.9497376000508666,6,0.27110030013136566,0.43790400004945695,,48.0,51.0,1905_1145,60.0,
-77,77,90,allcue,2,21,149,7,,,,,,,,,,,session,2186.576421200065,138.0,6.0,2.0,72.0,0.02438922240000001,6,0.47412759996950626,0.6626585000194609,,2,0.3912108999211341,0.6908842998091131,6,0.2224624000955373,0.3684764001518488,,48.0,66.0,1905_1145,60.0,
77,-77,90,allcue,2,22,150,11,,,,,,,,,,,session,2194.6173527000938,150.0,6.0,2.0,72.0,0.02438922240000001,6,0.3122263001278043,0.4621449001133442,,4,0.6438777998555452,0.8436441998928785,7,0.7047739999834448,0.8875176999717951,,51.0,57.0,1905_1145,60.0,
77,-77,0,locationcue,2,23,151,41,,,,,,,,,,,session,2203.056165000191,114.0,6.0,2.0,72.0,0.02438922240000001,0,0.30028010020032525,0.48350180010311306,,4,0.445487700169906,0.614409200148657,7,0.28665130003355443,0.4535978001076728,,63.0,57.0,1905_1145,60.0,
77,77,90,allcue,2,24,152,3,,,,,,,,,,,session,2210.4453466001432,150.0,6.0,2.0,72.0,0.02438922240000001,6,0.27608300000429153,0.42664800002239645,,5,0.5393187999725342,0.7348905999679118,7,0.033743200125172734,0.468220500042662,,57.0,51.0,1905_1145,60.0,
77,77,0,locationcue,2,25,153,33,,,,,,,,,,,session,2218.786315300036,114.0,6.0,2.0,72.0,0.02438922240000001,1,0.24719409993849695,0.4278708999045193,,5,0.35961719998158514,0.5590689000673592,6,0.33140660007484257,0.46523299999535084,,60.0,57.0,1905_1145,60.0,
-77,77,-45,nocue,2,26,154,52,,,,,,,,,,,session,2226.0393332999665,138.0,6.0,2.0,72.0,0.02438922240000001,1,0.42531799990683794,0.6091771998908371,,2,0.6352942001540214,0.8342035000678152,6,0.23615009989589453,0.3765608000103384,,63.0,60.0,1905_1145,60.0,
77,-77,45,nocue,2,27,155,58,,,,,,,,,,,session,2234.1382883000188,108.0,6.0,2.0,72.0,0.02438922240000001,7,0.7642756998538971,0.9483053998555988,,4,0.22217630012892187,0.38645080011337996,6,0.16805730015039444,0.30333170015364885,,51.0,60.0,1905_1145,60.0,
77,-77,-45,allcue,2,28,156,8,,,,,,,,,,,session,2241.9902655000333,102.0,6.0,2.0,72.0,0.02438922240000001,1,0.863075700122863,1.0291130999103189,,4,0.25027410010807216,0.4341792999766767,6,0.20346200000494719,0.40386319998651743,,72.0,63.0,1905_1145,60.0,
-77,77,90,centralcue,2,29,157,23,,,,,,,,,,,session,2249.7569565000013,96.0,6.0,2.0,72.0,0.02438922240000001,6,0.23886870010755956,0.4374603000469506,,2,0.5215136001352221,0.6873133000917733,6,0.04885910009033978,0.18345640017651021,,57.0,54.0,1905_1145,60.0,
-77,-77,-45,nocue,2,30,158,60,,,,,,,,,,,session,2256.4464241999667,114.0,6.0,2.0,72.0,0.02438922240000001,1,0.6219611000269651,0.8393576999660581,,3,0.3788540998939425,0.5779208999592811,6,0.2572388001717627,0.4410689000505954,,54.0,54.0,1905_1145,60.0,
-77,77,0,allcue,2,31,159,5,,,,,,,,,,,session,2264.470334300073,114.0,6.0,2.0,72.0,0.02438922240000001,0,0.042958399979397655,0.3107181000523269,,2,0.3303829999640584,0.4999939000699669,6,0.38650750019587576,0.5182055002078414,,69.0,48.0,1905_1145,60.0,
-77,77,0,allcue,2,31,159,5,,,materials/instructions\12_break.png,2271.6163477001246,2273.0062326001935,0,1.1887395000085235,1.3873368999920785,0.02555930009111762,1.3949438000563532,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
77,-77,45,locationcue,2,32,160,42,,,,,,,,,,,session,2273.0208636000752,138.0,6.0,2.0,72.0,0.02438922240000001,7,0.49485170003026724,0.662658300017938,,4,0.046981099992990494,0.2642453000880778,6,0.48819039994850755,0.11989689990878105,,48.0,63.0,1905_1145,60.0,
-77,77,45,allcue,2,33,161,6,,,,,,,,,,,session,2280.558795799967,126.0,6.0,2.0,72.0,0.02438922240000001,7,1.3148007998242974,1.464705599937588,,2,0.2868380998261273,0.5186364999972284,6,0.1858121999539435,0.385115799959749,,51.0,69.0,1905_1145,60.0,
-77,-77,0,locationcue,2,34,162,45,,,,,,,,,,,session,2289.0562124999706,114.0,6.0,2.0,72.0,0.02438922240000001,1,0.4650042001157999,0.6830744000617415,,3,0.282013300107792,0.47663270006887615,1,0.2850061999633908,0.41907049994915724,,57.0,63.0,1905_1145,60.0,
-77,-77,90,locationcue,2,35,163,47,,,,,,,,,,,session,2296.4762280001305,108.0,6.0,2.0,72.0,0.02438922240000001,6,0.22775580012239516,0.35265989997424185,,3,0.8183356998488307,1.0614780997857451,7,1.2047818000428379,1.338108800118789,,57.0,60.0,1905_1145,60.0,
-77,-77,-45,locationcue,2,36,164,44,,,,,,,,,,,session,2304.956796400016,120.0,6.0,2.0,72.0,0.02438922240000001,7,0.8470377000048757,1.0147029000800103,,3,0.6360872001387179,0.8372631999664009,1,0.07081309985369444,0.22226889990270138,,51.0,57.0,1905_1145,60.0,
77,77,45,allcue,2,37,165,2,,,,,,,,,,,session,2312.771954300115,150.0,6.0,2.0,72.0,0.02438922240000001,7,1.0999776001553982,1.2697717000264674,,5,1.4125200000125915,1.5958231000695378,6,0.35407510004006326,0.01373869995586574,,51.0,54.0,1905_1145,60.0,
-77,-77,90,nocue,2,38,166,63,,,,,,,,,,,session,2322.19856290007,138.0,6.0,2.0,72.0,0.02438922240000001,6,0.3884926999453455,0.5267437999136746,,3,0.32567379996180534,0.5252773000393063,6,1.0044925999827683,0.1206555999815464,,48.0,63.0,1905_1145,60.0,
-77,-77,45,nocue,2,39,167,62,,,,,,,,,,,session,2330.9256558001507,102.0,6.0,2.0,72.0,0.02438922240000001,7,0.7105929001700133,0.9451836000662297,,3,0.3131677999626845,0.5324892001226544,1,0.6667166999541223,0.8521753000095487,,57.0,66.0,1905_1145,60.0,
77,-77,0,centralcue,2,40,168,25,,,,,,,,,,,session,2338.9602576000616,144.0,6.0,2.0,72.0,0.02438922240000001,6,1.829880699981004,1.9132811001036316,,4,1.3054428999312222,1.4729512999765575,1,0.6039996999315917,0.7173095000907779,,69.0,72.0,1905_1145,60.0,
-77,77,0,nocue,2,41,169,53,,,,,,,,,,,session,2349.7533909999765,126.0,6.0,2.0,72.0,0.02438922240000001,0,0.32879730011336505,0.5298095000907779,,2,0.8745536000933498,1.0248197000473738,6,2.4837519999127835,2.583723600022495,,51.0,60.0,1905_1145,60.0,
77,-77,90,locationcue,2,42,170,43,,,,,,,,,,,session,2359.759997999994,132.0,6.0,2.0,72.0,0.02438922240000001,6,0.40931559982709587,0.5946243999060243,,4,0.6991989000234753,0.8664380998816341,1,0.29788989992812276,0.4240402998402715,,54.0,54.0,1905_1145,60.0,
77,-77,0,allcue,2,43,171,9,,,,,,,,,,,session,2367.5831208999734,126.0,6.0,2.0,72.0,0.02438922240000001,0,0.3157446999102831,0.5012132998090237,,4,0.2420525997877121,0.4429640998132527,6,1.5195903000421822,1.6375567999202758,,48.0,60.0,1905_1145,60.0,
-77,-77,-45,allcue,2,44,172,12,,,,,,,,,,,session,2376.3755753000733,120.0,6.0,2.0,72.0,0.02438922240000001,1,0.6609813999384642,0.8617781000211835,,3,0.36258050007745624,0.5665154000744224,6,0.4945914999116212,0.595295500010252,,63.0,51.0,1905_1145,60.0,
-77,-77,0,nocue,2,45,173,61,,,,,,,,,,,session,2384.2428034001496,150.0,6.0,2.0,72.0,0.02438922240000001,0,0.3085157999303192,0.507994299987331,,3,0.3962115999311209,0.6201455998234451,1,0.2682830998674035,0.43481220002286136,,60.0,54.0,1905_1145,60.0,
77,77,90,centralcue,2,46,174,19,,,,,,,,,,,session,2392.1386553000193,114.0,6.0,2.0,72.0,0.02438922240000001,6,0.3291860001627356,0.44971149996854365,,5,0.9302519999910146,1.1962910001166165,6,3.210498800035566,3.3604163001291454,,57.0,63.0,1905_1145,60.0,
77,77,-45,centralcue,2,47,175,16,,,,,,,,,,,session,2402.9921950001735,138.0,6.0,2.0,72.0,0.02438922240000001,1,0.92674530018121,1.043737200088799,,5,0.3134628999978304,0.4650031002238393,6,0.34101920016109943,0.4814630001783371,,48.0,72.0,1905_1145,60.0,
77,77,-45,centralcue,2,47,175,16,,,materials/instructions\12_break.png,2411.2537953001447,2430.844270200003,0,19.43859319994226,19.588614499894902,0.011570800095796585,19.59609519992955,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
-77,-77,-45,centralcue,2,48,176,28,,,,,,,,,,,session,2430.8598691001534,144.0,6.0,2.0,72.0,0.02438922240000001,1,1.07562160002999,1.2561248000711203,,3,0.3280629999935627,0.49744229996576905,6,0.19335100008174777,0.3607560000382364,,63.0,69.0,1905_1145,60.0,
-77,-77,45,allcue,2,49,177,14,,,,,,,,,,,session,2439.9222211001907,114.0,6.0,2.0,72.0,0.02438922240000001,7,0.4334499998949468,0.6323851000051945,,3,0.3126128001604229,0.4796530001331121,6,0.2694055000320077,0.3865257001016289,,63.0,57.0,1905_1145,60.0,
77,77,45,centralcue,2,50,178,18,,,,,,,,,,,session,2447.260533499997,120.0,6.0,2.0,72.0,0.02438922240000001,7,1.052978300023824,1.2033022998366505,,5,0.813726200023666,0.9968513001222163,7,0.3855649000033736,0.5694275998976082,,51.0,72.0,1905_1145,60.0,
77,-77,90,centralcue,2,51,179,27,,,,,,,,,,,session,2456.0409069000743,96.0,6.0,2.0,72.0,0.02438922240000001,6,0.3580432999879122,0.47534119989722967,,4,0.37312169978395104,0.5559358999598771,6,0.3122727000154555,0.3928057998418808,,51.0,51.0,1905_1145,60.0,
-77,77,-45,locationcue,2,52,180,36,,,,,,,,,,,session,2463.1044477999676,114.0,6.0,2.0,72.0,0.02438922240000001,1,0.9443326999899,1.1442643001209944,,2,0.4206520998850465,0.5868440999183804,6,0.3011943001765758,0.43667350010946393,,60.0,48.0,1905_1145,60.0,
77,77,0,allcue,2,53,181,1,,,,,,,,,,,session,2470.928746700054,126.0,6.0,2.0,72.0,0.02438922240000001,0,0.3990716999396682,0.648350200150162,,5,0.6790956000331789,0.8296512998640537,6,0.27909439988434315,0.45925830001942813,,51.0,48.0,1905_1145,60.0,
77,-77,90,nocue,2,54,182,59,,,,,,,,,,,session,2478.572391600115,126.0,6.0,2.0,72.0,0.02438922240000001,6,0.4795516999438405,0.6292000999674201,,4,0.27069609984755516,0.45439669978804886,6,0.603895700071007,0.7207132000476122,,63.0,66.0,1905_1145,60.0,
-77,77,45,nocue,2,55,183,54,,,,,,,,,,,session,2486.838676000014,132.0,6.0,2.0,72.0,0.02438922240000001,7,1.0687371999956667,1.20283619989641,,2,0.6482875000219792,0.8318592999130487,1,0.015592999989166856,0.013689600164070725,,54.0,69.0,1905_1145,60.0,
-77,-77,0,allcue,2,56,184,13,,,,,,,,,,,session,2495.0927281000186,96.0,6.0,2.0,72.0,0.02438922240000001,0,0.3172129997983575,0.5393890999257565,,3,0.44871039991267025,0.6489015000406653,1,0.32007859996519983,0.44985179998911917,,60.0,54.0,1905_1145,60.0,
77,-77,0,nocue,2,57,185,57,,,,,,,,,,,session,2502.2041958000045,132.0,6.0,2.0,72.0,0.02438922240000001,0,0.3619257998652756,0.5122406999580562,,4,0.39286880008876324,0.5450118998996913,6,0.7563425998669118,0.870949300006032,,72.0,54.0,1905_1145,60.0,
-77,77,45,centralcue,2,58,186,22,,,,,,,,,,,session,2510.390014300123,150.0,6.0,2.0,72.0,0.02438922240000001,7,1.6324372000526637,1.7995239000301808,,2,0.5464218999259174,0.7433140000794083,1,0.2171485999133438,0.30125569994561374,,48.0,48.0,1905_1145,60.0,
77,-77,-45,locationcue,2,59,187,40,,,,,,,,,,,session,2519.298021099996,120.0,6.0,2.0,72.0,0.02438922240000001,7,1.1972371998708695,1.3476595000829548,,4,1.2100571000482887,1.410094000166282,6,0.20216630003415048,0.33788329991512,,69.0,57.0,1905_1145,60.0,
-77,77,90,nocue,2,60,188,55,,,,,,,,,,,session,2528.841594700003,120.0,6.0,2.0,72.0,0.02438922240000001,6,0.3181220998521894,0.4661311998497695,,2,0.5966624999418855,0.8137486998457462,1,0.13687859987840056,0.3040622000116855,,69.0,69.0,1905_1145,60.0,
-77,-77,0,centralcue,2,61,189,29,,,,,,,,,,,session,2536.677243300015,126.0,6.0,2.0,72.0,0.02438922240000001,0,0.30357879982329905,0.48729299986734986,,3,0.695968700107187,0.9128144001588225,1,0.27721819980069995,0.45173349999822676,,57.0,48.0,1905_1145,60.0,
77,77,90,nocue,2,62,190,51,,,,,,,,,,,session,2544.3398079001345,132.0,6.0,2.0,72.0,0.02438922240000001,6,0.8645236000884324,1.0165436000097543,,5,0.5460948999971151,0.6977336998097599,1,0.3052916000597179,0.40519429999403656,,57.0,60.0,1905_1145,60.0,
-77,77,0,locationcue,2,63,191,37,,,,,,,,,,,session,2552.872822500067,96.0,6.0,2.0,72.0,0.02438922240000001,0,0.3125461000017822,0.5481726999860257,,2,0.9491938999854028,1.1017046000342816,6,0.353798900032416,0.5376649999525398,,66.0,54.0,1905_1145,60.0,
-77,77,0,locationcue,2,63,191,37,,,materials/instructions\12_break.png,2560.6384874000214,2562.061480600154,0,1.2195021999068558,1.4200657000765204,0.024096500128507614,1.4271853000391275,,,,,,,,,,,,,,,,,,,,,1905_1145,60.0,
-77,77,-45,nocue,3,0,192,52,,,,,,,,,,,session,2562.075454500038,138.0,6.0,2.0,72.0,0.02438922240000001,7,0.5748882999178022,0.6416179998777807,,2,0.4228058001026511,0.6008284999988973,6,0.4572968001011759,0.5384705001488328,,72.0,54.0,1905_1145,60.0,
-77,77,0,nocue,3,1,193,53,,,,,,,,,,,session,2570.3914126001764,132.0,6.0,2.0,72.0,0.02438922240000001,0,0.3842602998483926,0.6012819998431951,,2,0.7776180000510067,0.9442485999315977,6,0.3065245000179857,0.43956499989144504,,60.0,60.0,1905_1145,60.0,
-77,-77,-45,locationcue,3,2,194,44,,,,,,,,,,,session,2578.524890600005,120.0,6.0,2.0,72.0,0.02438922240000001,1,0.4835606999695301,0.6172829000279307,,3,1.2787375000771135,1.446756700053811,6,0.38795939995907247,0.472451200010255,,63.0,51.0,1905_1145,60.0,
-77,77,0,locationcue,3,3,195,37,,,,,,,,,,,session,2586.9014130001888,96.0,6.0,2.0,72.0,0.02438922240000001,0,0.6949658000376076,0.8613819000311196,,2,0.28681419999338686,0.4216221000533551,6,3.256342199863866,3.369368299841881,,63.0,60.0,1905_1145,60.0,
-77,-77,-45,centralcue,3,4,196,28,,,,,,,,,,,session,2597.6558086001314,102.0,6.0,2.0,72.0,0.02438922240000001,1,1.2330990000627935,1.3994490001350641,,3,0.4346314000431448,0.6183052000124007,1,0.3509762000758201,0.500931299990043,,69.0,48.0,1905_1145,60.0,
77,-77,90,centralcue,3,5,197,27,,,,,,,,,,,session,2605.7816451999824,102.0,6.0,2.0,72.0,0.02438922240000001,6,0.3246176999527961,0.47543890005908906,,4,0.42054540012031794,0.5950857000425458,1,0.35006510000675917,0.47948739980347455,,66.0,48.0,1905_1145,60.0,
77,77,-45,locationcue,3,6,198,32,,,,,,,,,,,session,2612.870140100131,120.0,6.0,2.0,72.0,0.02438922240000001,1,1.0096077001653612,1.1431504001375288,,5,1.078828199999407,1.3278611998539418,6,0.23685150011442602,0.3676513999234885,,69.0,72.0,1905_1145,60.0,
